Iteration,Discriminator Loss,Generator Loss
46290,1.108401,0.156790
46300,0.474131,0.130574
46310,1.462394,0.242295
46320,0.493802,0.116706
46330,1.271776,0.039198
46340,0.764562,0.146198
46350,1.326387,0.430906
46360,1.396705,0.617610
46370,1.035685,0.214044
46380,1.962910,0.161817
46390,1.330945,0.430376
46400,0.792242,0.111196
46410,1.014120,0.118239
46420,1.393399,0.703988
46430,0.945731,0.105585
46440,1.011609,0.167766
46450,0.737797,0.132411
46460,2.340107,0.220041
46470,0.897772,0.118384
46480,1.786557,0.175746
46490,1.466771,0.385090
46500,1.252531,0.080472
46510,3.014081,0.133292
46520,1.241507,0.230302
46530,1.374902,0.674846
46540,1.362495,0.376563
46550,1.304465,0.509148
46560,1.528126,0.191960
46570,1.370683,0.634726
46580,0.878600,0.063237
46590,1.184674,0.309614
46600,2.140514,0.263732
46610,1.122431,0.234104
46620,0.826454,0.429752
46630,1.349246,0.357402
46640,0.439033,0.123632
46650,1.238523,0.217104
46660,0.953804,0.173353
46670,0.576418,0.103194
46680,1.264755,0.398262
46690,0.758330,0.170069
46700,0.928706,0.136910
46710,1.117728,0.261872
46720,0.701010,0.100275
46730,1.349551,0.137818
46740,0.635727,0.080920
46750,1.068673,0.186727
46760,1.063819,0.113281
46770,1.315943,0.585058
46780,3.184267,0.216364
46790,0.893662,0.114039
46800,1.328588,0.162264
46810,2.233081,0.168209
46820,0.994458,0.163487
46830,0.372161,0.094703
46840,1.363189,0.659979
46850,1.182606,0.335719
46860,2.322267,0.238257
46870,1.740980,0.439000
46880,0.960911,0.117082
46890,1.878218,0.180176
46900,2.142495,0.197007
46910,1.925466,0.088856
46920,1.470505,0.156672
46930,2.605564,0.231464
46940,1.153300,0.231472
46950,0.826667,0.145226
46960,0.841645,0.171134
46970,1.375813,0.676793
46980,1.184550,0.239234
46990,1.321782,0.611856
47000,0.567827,0.142406
47010,1.187329,0.180063
47020,1.753991,0.090404
47030,1.325074,0.593741
47040,0.540548,0.071010
47050,1.666626,0.424718
47060,2.050597,0.180245
47070,1.301295,0.162285
47080,1.268781,0.434056
47090,0.578422,0.106603
47100,1.348149,0.592458
47110,1.203853,0.239144
47120,1.393872,0.566527
47130,0.751026,0.083203
47140,1.515785,0.063185
47150,1.026306,0.171666
47160,0.377540,0.101789
47170,1.505602,0.633468
47180,1.410192,0.259566
47190,0.889943,0.105248
47200,1.297186,0.230063
47210,1.111488,0.166579
47220,1.356266,0.363379
47230,2.189031,0.446246
47240,1.362896,0.708138
47250,1.366186,0.565426
47260,0.798725,0.170365
47270,0.378960,0.159134
47280,1.259577,0.519477
47290,1.276719,0.485847
47300,1.968006,0.718934
47310,0.567774,0.094150
47320,1.807678,0.112006
47330,1.267804,0.514059
47340,1.361772,0.669355
47350,0.610186,0.145082
47360,1.036703,0.158653
47370,2.003913,0.112836
47380,1.348117,0.518517
47390,1.317403,0.536578
47400,0.985500,0.160930
47410,1.387343,0.684974
47420,0.473623,0.195054
47430,1.359531,0.699672
47440,0.431745,0.064124
47450,0.878665,0.063221
47460,0.756078,0.069621
47470,1.324161,0.109729
47480,1.279525,0.498577
47490,1.603777,0.305980
47500,1.380259,0.663656
47510,1.201621,0.142012
47520,2.165885,0.113327
47530,1.291341,0.428415
47540,1.248975,0.370306
47550,1.423580,0.315927
47560,0.806616,0.166215
47570,1.108574,0.078106
47580,1.274478,0.368704
47590,1.014260,0.245501
47600,1.165770,0.322721
47610,1.384020,0.512737
47620,0.937355,0.186492
47630,0.622606,0.145762
47640,1.409825,0.796598
47650,0.904293,0.143945
47660,0.954685,0.173947
47670,1.261337,0.306085
47680,0.729361,0.073453
47690,1.218270,0.349785
47700,1.530156,0.343611
47710,0.713259,0.122964
47720,0.448241,0.092066
47730,1.254283,0.118840
47740,0.679729,0.205530
47750,1.236151,0.431685
47760,1.086287,0.213427
47770,1.337530,0.160937
47780,0.466741,0.109088
47790,1.320724,0.243427
47800,0.986028,0.074156
47810,0.671051,0.113962
47820,0.533171,0.073388
47830,0.596240,0.096205
47840,1.356301,0.691458
47850,1.128985,0.170024
47860,2.347841,0.204280
47870,1.088140,0.123116
47880,0.853001,0.114750
47890,1.062434,0.245580
47900,0.396232,0.090897
47910,1.356134,0.248093
47920,0.609555,0.122819
47930,2.198141,0.249627
47940,1.208422,0.317079
47950,1.059779,0.211870
47960,1.372650,0.505971
47970,0.941060,0.181206
47980,1.378229,0.610687
47990,0.978765,0.081066
48000,1.335074,0.543717
48010,0.443867,0.081248
48020,0.673581,0.088922
48030,2.104534,0.282202
48040,0.597356,0.115793
48050,0.861124,0.171213
48060,0.782283,0.155416
48070,1.279361,0.520363
48080,0.645165,0.100347
48090,1.167796,0.366981
48100,0.865598,0.195659
48110,0.453344,0.103653
48120,0.568887,0.090338
48130,0.514037,0.193774
48140,1.220948,0.126258
48150,1.346842,0.743787
48160,1.106591,0.109940
48170,0.810571,0.108658
48180,1.928311,0.154329
48190,1.390442,0.674788
48200,2.333125,0.100565
48210,0.505944,0.106782
48220,0.487422,0.079009
48230,2.435119,0.228393
48240,0.401214,0.100812
48250,1.253972,0.346787
48260,0.522889,0.106711
48270,1.349286,0.711296
48280,0.403291,0.173942
48290,1.311208,0.287661
48300,1.369335,0.203034
48310,0.491967,0.094138
48320,0.812090,0.088105
48330,1.241686,0.563601
48340,1.312470,0.531667
48350,0.973166,0.061786
48360,0.412299,0.074109
48370,1.051386,0.220031
48380,1.064672,0.096682
48390,1.308842,0.260076
48400,1.081765,0.110125
48410,1.094058,0.348203
48420,1.254977,0.116269
48430,0.942920,0.217305
48440,1.374298,0.551389
48450,1.062229,0.164831
48460,1.187998,0.273016
48470,0.550331,0.203545
48480,1.124261,0.207617
48490,1.191598,0.358373
48500,2.150278,0.526898
48510,0.955839,0.223569
48520,1.317131,0.610404
48530,0.768259,0.040470
48540,1.365200,0.302684
48550,0.862959,0.153401
48560,1.824879,0.239549
48570,1.470109,0.198756
48580,0.759098,0.143064
48590,2.046282,0.067073
48600,1.316677,0.572704
48610,1.207697,0.166268
48620,1.254510,0.301652
48630,1.229655,0.273094
48640,0.848735,0.199375
48650,0.365396,0.089904
48660,1.093610,0.218038
48670,1.351796,0.628657
48680,1.917276,0.165852
48690,0.827543,0.150821
48700,2.288749,0.352959
48710,0.918848,0.149724
48720,0.813669,0.294405
48730,1.924176,0.296088
48740,0.585840,0.047055
48750,0.766453,0.131820
48760,1.173531,0.385576
48770,1.867906,0.339262
48780,1.151730,0.413570
48790,0.756738,0.111752
48800,1.082452,0.241875
48810,0.919857,0.101150
48820,1.343984,0.702420
48830,0.973172,0.214817
48840,1.376270,0.597201
48850,1.476244,0.226126
48860,2.246914,0.767078
48870,0.318960,0.075608
48880,0.963496,0.169662
48890,0.625880,0.079404
48900,1.595014,0.049453
48910,0.941447,0.177438
48920,1.317723,0.385716
48930,1.090693,0.233496
48940,1.092422,0.136397
48950,1.262355,0.335413
48960,1.113999,0.185698
48970,0.550841,0.100902
48980,1.295636,0.480480
48990,0.578465,0.165456
49000,1.189290,0.472611
49010,1.166134,0.129339
49020,0.818135,0.082715
49030,1.358929,0.501847
49040,1.346001,0.721695
49050,0.651973,0.143323
49060,2.296721,0.322653
49070,1.068926,0.316977
49080,1.057085,0.192116
49090,1.366091,0.493889
49100,0.956354,0.163982
49110,1.015785,0.261342
49120,0.444397,0.080676
49130,1.343562,0.460947
49140,0.654079,0.104984
49150,1.026124,0.170473
49160,0.647306,0.208424
49170,1.266249,0.304265
49180,1.336654,0.651014
49190,0.488093,0.082913
49200,0.930046,0.175542
49210,1.050898,0.196686
49220,1.004362,0.236573
49230,1.222916,0.302390
49240,0.415465,0.087143
49250,1.034358,0.125098
49260,0.647837,0.116021
49270,0.786453,0.168873
49280,1.260977,0.315213
49290,1.438241,0.193219
49300,0.744909,0.118000
49310,1.798536,0.330062
49320,1.224553,0.351808
49330,1.803988,0.093599
49340,1.229654,0.455188
49350,2.379587,0.137585
49360,0.779414,0.169965
49370,1.159924,0.280740
49380,1.113739,0.198785
49390,1.358752,0.567379
49400,1.365147,0.628080
49410,1.062542,0.237867
49420,0.661903,0.046867
49430,0.585478,0.099572
49440,0.542865,0.078002
49450,1.506971,0.261284
49460,1.251485,0.418739
49470,1.158811,0.325610
49480,0.922644,0.150245
49490,1.281926,0.460432
49500,0.895385,0.176338
49510,0.721422,0.150379
49520,1.200307,0.274682
49530,0.563387,0.081436
49540,1.125203,0.248330
49550,1.149489,0.290703
49560,0.717520,0.133936
49570,1.245395,0.213283
49580,0.398648,0.109924
49590,0.828105,0.082660
49600,0.844342,0.152683
49610,1.466419,0.472084
49620,0.954903,0.147744
49630,0.300154,0.082772
49640,1.018029,0.157264
49650,1.360062,0.520358
49660,1.161686,0.274722
49670,1.334275,0.547462
49680,0.517215,0.150413
49690,0.982532,0.157612
49700,0.666224,0.143971
49710,0.881940,0.168170
49720,1.229463,0.542207
49730,2.027675,0.381492
49740,1.898650,0.260382
49750,0.433567,0.161920
49760,0.994033,0.191659
49770,1.387167,0.599283
49780,1.773776,0.285956
49790,0.797799,0.152647
49800,1.356289,0.681313
49810,0.880121,0.177535
49820,0.600717,0.176988
49830,1.189651,0.176098
49840,0.757420,0.216150
49850,2.252431,0.297871
49860,0.396181,0.068543
49870,2.239785,0.108810
49880,0.861974,0.189286
49890,0.883499,0.165243
49900,2.403763,0.194849
49910,0.661836,0.122905
49920,1.193686,0.190844
49930,0.895043,0.156311
49940,0.589491,0.072315
49950,1.518348,0.117185
49960,0.475618,0.066526
49970,0.417964,0.068417
49980,1.183549,0.268513
49990,0.736463,0.162271
50000,1.357433,0.652199
50010,2.333188,0.217049
50020,1.611737,0.324120
50030,1.260543,0.502442
50040,1.239286,0.141847
50050,0.694195,0.174334
50060,1.371105,0.661940
50070,1.549729,0.383449
50080,1.179822,0.191154
50090,2.132428,0.236020
50100,1.103382,0.206037
50110,1.228609,0.138952
50120,1.090441,0.134700
50130,1.027527,0.052144
50140,1.244041,0.389583
50150,0.441535,0.079724
50160,2.038358,0.346824
50170,2.906355,0.207723
50180,1.346834,0.398599
50190,1.359812,0.723523
50200,0.853089,0.246293
50210,1.539338,0.255196
50220,0.540911,0.056705
50230,1.347944,0.495319
50240,1.280668,0.438580
50250,1.160570,0.065322
50260,0.621549,0.125652
50270,0.831111,0.190091
50280,0.525011,0.070402
50290,1.190890,0.199652
50300,1.361913,0.382951
50310,1.066155,0.295008
50320,0.426398,0.111380
50330,1.113915,0.178047
50340,0.840381,0.111239
50350,0.382878,0.075226
50360,0.723993,0.147095
50370,1.158463,0.253335
50380,2.250314,0.121539
50390,0.557905,0.071973
50400,1.015434,0.141235
50410,0.478998,0.182789
50420,2.671969,0.226497
50430,0.531055,0.199809
50440,0.933763,0.176178
50450,0.623910,0.125580
50460,1.183114,0.340973
50470,1.838524,0.477067
50480,1.133311,0.195364
50490,1.613192,0.588796
50500,1.716099,0.529005
50510,0.404085,0.077137
50520,0.852478,0.158452
50530,0.941616,0.206430
50540,0.478478,0.165344
50550,2.102207,0.538572
50560,0.709651,0.050501
50570,0.490583,0.054247
50580,1.318637,0.181662
50590,1.036896,0.079691
50600,1.329728,0.317703
50610,1.096190,0.176713
50620,1.703567,0.102999
50630,0.457140,0.153340
50640,1.267580,0.352459
50650,1.004184,0.143290
50660,0.773779,0.122656
50670,1.132267,0.164545
50680,1.674071,0.286415
50690,0.675655,0.226540
50700,1.355325,0.573670
50710,0.881761,0.122809
50720,0.937668,0.209297
50730,0.377750,0.140888
50740,1.094677,0.335482
50750,2.042902,0.352355
50760,1.172840,0.170356
50770,1.099654,0.180813
50780,0.967494,0.134646
50790,1.055295,0.257782
50800,0.918347,0.157112
50810,0.729707,0.137364
50820,1.268228,0.144938
50830,1.353035,0.321456
50840,1.865455,0.277879
50850,2.154462,0.177215
50860,1.314866,0.720510
50870,1.227545,0.246749
50880,0.925638,0.204746
50890,0.887975,0.179229
50900,0.992332,0.276309
50910,0.860864,0.173485
50920,0.354758,0.075384
50930,0.960052,0.159350
50940,0.912188,0.168764
50950,0.458525,0.133554
50960,0.670957,0.143595
50970,1.084326,0.286428
50980,2.269040,0.348441
50990,1.087837,0.201224
51000,0.973382,0.146896
51010,2.178463,0.401716
51020,1.132347,0.194236
51030,2.181948,0.507307
51040,0.937437,0.188805
51050,1.275420,0.304069
51060,0.831454,0.214637
51070,1.324100,0.214099
51080,0.308598,0.146766
51090,2.521961,0.239883
51100,1.108075,0.201677
51110,1.354713,0.233465
51120,1.306380,0.279319
51130,2.355419,0.107306
51140,1.265122,0.176678
51150,0.678007,0.173394
51160,0.868618,0.147006
51170,1.287621,0.275255
51180,1.158450,0.342811
51190,0.930588,0.174275
51200,1.045218,0.119705
51210,1.224296,0.398110
51220,1.116234,0.217323
51230,0.432038,0.076030
51240,0.644970,0.057091
51250,1.151930,0.289479
51260,1.209519,0.296231
51270,0.976844,0.238058
51280,0.931475,0.192481
51290,0.623605,0.188320
51300,0.971843,0.249437
51310,2.371145,0.327229
51320,1.122865,0.219897
51330,1.272591,0.294246
51340,0.525658,0.049904
51350,0.727286,0.158796
51360,0.765148,0.110312
51370,1.028554,0.200416
51380,0.442657,0.139478
51390,1.093566,0.223823
51400,0.981015,0.263044
51410,0.873159,0.186927
51420,1.075171,0.209024
51430,1.939299,0.421562
51440,1.737090,0.388722
51450,0.370423,0.068792
51460,2.677861,0.235989
51470,0.909899,0.154918
51480,0.487375,0.046030
51490,0.781313,0.185071
51500,1.378786,0.549215
51510,0.524347,0.051318
51520,0.512578,0.104507
51530,1.036762,0.224377
51540,1.209773,0.273379
51550,1.278212,0.445466
51560,0.287470,0.069854
51570,1.015858,0.167330
51580,1.306810,0.380801
51590,0.459935,0.061951
51600,1.331243,0.625173
51610,0.873520,0.223547
51620,1.230149,0.115930
51630,1.292884,0.257106
51640,1.657472,0.080391
51650,1.179311,0.286830
51660,0.475000,0.163325
51670,0.886542,0.179370
51680,1.350076,0.087131
51690,0.425014,0.078346
51700,1.495372,0.285582
51710,1.756471,0.215435
51720,0.832895,0.148428
51730,1.619438,0.381164
51740,0.908644,0.168581
51750,1.407351,0.599695
51760,0.884164,0.171778
51770,1.067305,0.186796
51780,0.706282,0.150428
51790,1.027159,0.074315
51800,0.707844,0.122718
51810,0.876479,0.176358
51820,0.723416,0.188592
51830,0.797308,0.117519
51840,1.275040,0.063328
51850,0.959974,0.177600
51860,1.377370,0.638502
51870,1.692654,0.227201
51880,0.763462,0.134213
51890,1.008564,0.286167
51900,0.775746,0.175128
51910,1.019557,0.152199
51920,0.745744,0.167542
51930,0.885653,0.198935
51940,0.726545,0.141662
51950,1.096327,0.369598
51960,0.433143,0.140156
51970,1.155513,0.390321
51980,2.159925,0.268825
51990,1.390097,0.453866
52000,0.393659,0.081900
52010,1.460395,0.402276
52020,1.079040,0.222816
52030,0.826727,0.141550
52040,0.393034,0.148797
52050,1.905397,0.623470
52060,1.504545,0.435875
52070,1.870481,0.506315
52080,0.953136,0.100297
52090,1.290942,0.515966
52100,2.446803,0.155617
52110,1.002548,0.247244
52120,1.186862,0.388172
52130,0.991332,0.234372
52140,1.390331,0.455217
52150,1.103900,0.211402
52160,0.509086,0.159198
52170,0.811782,0.196450
52180,1.140241,0.315506
52190,0.853388,0.066333
52200,0.720003,0.120537
52210,0.381293,0.129892
52220,1.384904,0.215842
52230,0.333342,0.089275
52240,0.874373,0.166013
52250,2.304812,0.656001
52260,1.926324,0.114583
52270,1.150060,0.237042
52280,1.148013,0.175918
52290,0.779881,0.151953
52300,1.427058,0.235366
52310,0.889578,0.133929
52320,1.089407,0.311594
52330,1.322696,0.513332
52340,0.806572,0.227479
52350,0.724276,0.125068
52360,1.103392,0.250280
52370,0.581255,0.129218
52380,1.242578,0.453170
52390,1.302542,0.074460
52400,0.725997,0.174986
52410,0.659725,0.151357
52420,1.802403,0.350366
52430,1.641075,0.295132
52440,0.639005,0.124034
52450,0.615489,0.121760
52460,1.197749,0.272455
52470,1.030608,0.355888
52480,0.454978,0.156906
52490,1.124716,0.122063
52500,1.251415,0.449593
52510,1.171991,0.205055
52520,0.473893,0.075366
52530,1.129804,0.278937
52540,1.235512,0.183793
52550,1.379712,0.338074
52560,0.837251,0.186365
52570,1.372984,0.668761
52580,0.621762,0.161876
52590,0.754605,0.160219
52600,1.571629,0.234474
52610,1.264601,0.320233
52620,0.481174,0.066809
52630,1.283808,0.430654
52640,1.189978,0.199130
52650,1.029650,0.212712
52660,1.108324,0.258964
52670,1.250055,0.157786
52680,1.198081,0.223891
52690,1.505301,0.348727
52700,0.401949,0.118898
52710,1.200098,0.157247
52720,0.885155,0.248070
52730,0.489016,0.118251
52740,1.538067,0.250872
52750,1.343589,0.550830
52760,0.751601,0.074576
52770,0.829014,0.102891
52780,1.127654,0.326583
52790,0.582622,0.144440
52800,1.223940,0.384011
52810,1.128724,0.406110
52820,1.637422,0.397854
52830,1.091283,0.334126
52840,1.003722,0.159415
52850,0.834878,0.146941
52860,0.855614,0.219416
52870,0.928281,0.207139
52880,1.424731,0.189334
52890,0.866687,0.138420
52900,1.568531,0.178269
52910,0.509999,0.153231
52920,0.899050,0.152895
52930,1.336374,0.579151
52940,0.743403,0.142379
52950,0.421373,0.094427
52960,0.557107,0.118075
52970,1.275006,0.357105
52980,0.801998,0.147300
52990,1.387949,0.618574
53000,0.797585,0.226672
53010,2.337607,0.446563
53020,0.909523,0.191977
53030,1.381593,0.426546
53040,1.868339,0.192692
53050,0.454330,0.072326
53060,1.167527,0.508729
53070,0.566883,0.064034
53080,0.453777,0.078832
53090,1.361512,0.372013
53100,0.693537,0.209352
53110,0.883079,0.182731
53120,1.017168,0.265378
53130,0.629536,0.062875
53140,1.291898,0.561360
53150,1.123616,0.116039
53160,1.356095,0.346596
53170,0.310914,0.104631
53180,1.298387,0.352022
53190,0.458380,0.078973
53200,0.674217,0.105572
53210,1.343311,0.589147
53220,0.816300,0.117831
53230,1.261438,0.521446
53240,0.493259,0.085737
53250,1.085044,0.268395
53260,1.794890,0.102837
53270,1.178472,0.365820
53280,0.719826,0.134411
53290,1.018774,0.321090
53300,1.371553,0.310826
53310,0.901455,0.185406
53320,1.238489,0.562104
53330,0.722136,0.150949
53340,0.772355,0.135434
53350,1.142127,0.162400
53360,1.020995,0.212577
53370,0.955022,0.391532
53380,0.806955,0.111315
53390,1.177205,0.314945
53400,1.254277,0.393295
53410,1.354168,0.613092
53420,0.948774,0.175326
53430,0.598610,0.183718
53440,1.370722,0.519777
53450,1.285014,0.545020
53460,0.800688,0.161597
53470,0.835210,0.144509
53480,0.872357,0.222351
53490,1.351760,0.670262
53500,0.578334,0.104748
53510,0.698645,0.167381
53520,0.386376,0.089923
53530,0.758378,0.098517
53540,1.453741,0.261316
53550,1.219147,0.275534
53560,1.389098,0.654338
53570,0.775414,0.220182
53580,1.246245,0.363066
53590,1.119449,0.285837
53600,0.795637,0.267772
53610,1.365548,0.282708
53620,1.587188,0.226975
53630,1.407788,0.585508
53640,0.850841,0.145201
53650,1.253160,0.206523
53660,1.374072,0.618559
53670,1.543134,0.591712
53680,1.565987,0.300960
53690,0.740158,0.216531
53700,1.141481,0.332474
53710,0.836366,0.216031
53720,1.031992,0.310239
53730,0.708208,0.211352
53740,1.014802,0.156135
53750,0.920895,0.275389
53760,0.507988,0.109222
53770,2.184461,0.216838
53780,1.201734,0.150542
53790,0.595000,0.123393
53800,1.050515,0.163316
53810,0.377494,0.093166
53820,0.769819,0.145453
53830,1.028839,0.168073
53840,0.394633,0.074432
53850,1.334175,0.626259
53860,1.054030,0.441104
53870,0.814540,0.175376
53880,0.746955,0.151359
53890,1.259784,0.194955
53900,0.639043,0.208511
53910,1.052572,0.200670
53920,1.023558,0.294749
53930,0.826493,0.328215
53940,0.780573,0.072523
53950,0.762058,0.131688
53960,1.404435,0.476547
53970,0.956600,0.129946
53980,0.648004,0.212371
53990,1.551985,0.133998
54000,1.059475,0.211239
54010,0.855814,0.112459
54020,1.239586,0.285507
54030,1.357068,0.610557
54040,0.499070,0.090803
54050,0.392179,0.082096
54060,1.367267,0.583556
54070,1.032981,0.288576
54080,0.834095,0.266593
54090,0.620246,0.142177
54100,0.639897,0.228356
54110,0.516813,0.139137
54120,2.435754,0.540315
54130,0.365633,0.077026
54140,0.548792,0.130447
54150,1.604154,0.606871
54160,2.306371,0.382323
54170,0.794701,0.191127
54180,0.758322,0.195843
54190,1.322878,0.262812
54200,1.437513,0.617570
54210,1.358730,0.203850
54220,0.806065,0.184526
54230,1.543594,0.189886
54240,1.163268,0.144035
54250,0.948348,0.242389
54260,0.643090,0.154120
54270,2.356698,0.278719
54280,0.817907,0.187321
54290,1.302845,0.107218
54300,0.690175,0.166676
54310,1.266573,0.519722
54320,0.616620,0.129453
54330,1.250095,0.444207
54340,0.700728,0.145204
54350,1.239730,0.510019
54360,1.359629,0.741671
54370,0.726025,0.147580
54380,0.891645,0.239058
54390,0.912553,0.210785
54400,0.371324,0.069475
54410,1.371281,0.622758
54420,0.864130,0.219032
54430,0.964159,0.161946
54440,1.149048,0.105537
54450,1.272720,0.587447
54460,1.165492,0.393826
54470,1.294880,0.553155
54480,1.271224,0.572643
54490,1.393356,0.445887
54500,1.243600,0.482131
54510,1.117588,0.298315
54520,1.585631,0.073806
54530,0.475191,0.136022
54540,0.783181,0.165251
54550,1.005412,0.199875
54560,0.342854,0.095604
54570,0.968234,0.296453
54580,0.802504,0.154770
54590,0.933109,0.305487
54600,0.890295,0.242914
54610,0.938587,0.150951
54620,0.682473,0.105406
54630,1.151717,0.428807
54640,1.047622,0.345147
54650,1.224478,0.158997
54660,0.692458,0.209612
54670,0.745931,0.074751
54680,1.610169,0.186553
54690,0.714630,0.227694
54700,1.211470,0.367594
54710,0.802146,0.300780
54720,0.871052,0.186338
54730,1.258377,0.360459
54740,0.584650,0.093529
54750,1.143263,0.405762
54760,0.964717,0.194476
54770,0.697995,0.163088
54780,0.535478,0.129473
54790,1.263160,0.316994
54800,0.554722,0.169360
54810,1.337800,0.624480
54820,0.832945,0.255084
54830,1.007150,0.150385
54840,1.407961,0.212863
54850,0.822351,0.112188
54860,1.212465,0.389139
54870,1.219585,0.410815
54880,1.270666,0.536850
54890,1.357452,0.670363
54900,1.189012,0.422824
54910,0.948701,0.207307
54920,2.119731,0.188760
54930,0.485317,0.109631
54940,1.315198,0.196745
54950,0.745756,0.188051
54960,2.275981,0.428549
54970,1.171475,0.490555
54980,1.148254,0.290133
54990,0.744597,0.218588
55000,1.128544,0.286261
55010,0.878680,0.256572
55020,1.626584,0.523668
55030,0.857474,0.190933
55040,1.361805,0.555874
55050,0.737646,0.179119
55060,1.114390,0.434386
55070,0.995338,0.195776
55080,1.470654,0.177394
55090,1.263005,0.315365
55100,1.265090,0.331658
55110,0.892342,0.178026
55120,1.266044,0.415648
55130,0.756797,0.195835
55140,0.906761,0.226311
55150,1.318517,0.415560
55160,1.016174,0.240959
55170,1.370406,0.637376
55180,1.154301,0.237106
55190,0.870974,0.278976
55200,1.231067,0.334324
55210,1.124192,0.210737
55220,1.017922,0.286913
55230,0.478795,0.172343
55240,0.768462,0.186682
55250,0.347026,0.092292
55260,1.114637,0.366708
55270,0.910891,0.229450
55280,0.371596,0.088844
55290,0.586034,0.137501
55300,1.177502,0.506337
55310,0.769238,0.150427
55320,0.846935,0.239585
55330,1.085612,0.267267
55340,1.093197,0.317879
55350,1.258562,0.537839
55360,1.355608,0.566451
55370,1.164805,0.443495
55380,1.211234,0.393297
55390,1.139462,0.287724
55400,0.983059,0.206755
55410,1.325977,0.507058
55420,0.508139,0.104251
55430,1.990953,0.623058
55440,1.361521,0.533835
55450,1.259508,0.182559
55460,0.545051,0.104919
55470,0.834625,0.214242
55480,0.417953,0.096925
55490,0.819593,0.178722
55500,1.154769,0.574479
55510,1.075392,0.164213
55520,1.256440,0.207147
55530,1.170286,0.389984
55540,0.457063,0.092883
55550,1.053702,0.316048
55560,1.301830,0.461658
55570,1.077725,0.402278
55580,1.335994,0.323071
55590,1.717445,0.615289
55600,0.880255,0.187699
55610,0.710002,0.179390
55620,0.855837,0.206417
55630,0.396627,0.113661
55640,1.283806,0.559455
55650,1.316190,0.496593
55660,0.930565,0.236653
55670,0.539584,0.114744
55680,1.166342,0.360006
55690,0.947104,0.270215
55700,1.002073,0.210483
55710,1.028225,0.358199
55720,0.705866,0.234122
55730,0.913473,0.168993
55740,1.188739,0.210205
55750,1.269002,0.429652
55760,0.917951,0.295378
55770,1.362073,0.323567
55780,1.282283,0.121912
55790,0.657768,0.149672
55800,1.214598,0.501478
55810,1.453069,0.481141
55820,1.322130,0.207750
55830,1.840831,0.662476
55840,1.336673,0.456988
55850,0.800261,0.212829
55860,0.644444,0.187847
55870,1.143374,0.433062
55880,0.842663,0.215315
55890,1.307514,0.742168
55900,1.203104,0.182372
55910,0.859962,0.281675
55920,1.538623,0.631292
55930,1.543780,0.443697
55940,0.981884,0.289236
55950,0.426314,0.109854
55960,2.378978,0.214091
55970,0.870557,0.229775
55980,0.930826,0.392327
55990,1.573496,0.168548
56000,1.231372,0.144049
56010,0.982042,0.345355
56020,1.216015,0.153542
56030,1.254262,0.266345
56040,0.777287,0.189076
56050,1.254855,0.603886
56060,1.618144,0.619828
56070,0.709779,0.175562
56080,0.764681,0.261714
56090,0.737084,0.096256
56100,1.370516,0.472632
56110,1.020743,0.328508
56120,1.235186,0.520940
56130,0.640154,0.117524
56140,1.018277,0.284154
56150,1.285040,0.502464
56160,0.314237,0.082120
56170,0.932730,0.266379
56180,0.805204,0.223209
56190,1.265587,0.210078
56200,1.095827,0.312162
56210,0.959114,0.232271
56220,1.261551,0.567874
56230,1.132929,0.172121
56240,0.295996,0.095062
56250,0.651892,0.210845
56260,1.173070,0.210113
56270,1.218975,0.334906
56280,0.937855,0.181022
56290,1.275064,0.580409
56300,1.084867,0.255552
56310,1.292616,0.320454
56320,1.487802,0.411880
56330,1.258510,0.289929
56340,1.155517,0.238299
56350,0.792562,0.128591
56360,0.791883,0.220638
56370,0.348702,0.089568
56380,0.932394,0.340773
56390,1.214679,0.350705
56400,0.927526,0.254706
56410,0.415572,0.099142
56420,0.405099,0.113023
56430,1.094208,0.341566
56440,0.351566,0.110105
56450,1.103486,0.260668
56460,0.524819,0.157037
56470,1.231772,0.225514
56480,1.308369,0.762405
56490,0.853786,0.329505
56500,1.104630,0.182119
56510,1.105785,0.165859
56520,0.977929,0.337356
56530,0.821097,0.308608
56540,0.629573,0.090606
56550,0.338617,0.111914
56560,1.161068,0.288153
56570,0.762949,0.213451
56580,1.338406,0.647283
56590,0.426628,0.117423
56600,1.096895,0.547656
56610,0.449166,0.089979
56620,0.765639,0.183502
56630,0.831240,0.238858
56640,1.478590,0.625242
56650,1.148336,0.530783
56660,1.313056,0.160755
56670,1.364263,0.519560
56680,1.105046,0.260207
56690,1.030045,0.301577
56700,0.463459,0.097825
56710,0.807033,0.097123
56720,0.950673,0.353634
56730,1.462425,0.337052
56740,1.262817,0.485340
56750,0.843176,0.273548
56760,1.136001,0.423554
56770,0.852823,0.290502
56780,1.447062,0.352410
56790,1.260263,0.383900
56800,0.965566,0.171329
56810,1.103286,0.364249
56820,0.736909,0.148252
56830,1.011517,0.303309
56840,1.470308,0.459220
56850,1.365947,0.305221
56860,0.765339,0.256346
56870,0.739687,0.195366
56880,0.645358,0.136133
56890,0.426227,0.120242
56900,2.121174,0.228570
56910,1.211188,0.462725
56920,1.155174,0.466951
56930,0.501776,0.105232
56940,1.115916,0.358890
56950,0.589498,0.117027
56960,0.585209,0.185478
56970,1.619930,0.694612
56980,0.556858,0.143310
56990,1.324880,0.677022
57000,1.288775,0.574017
57010,1.441512,0.483753
57020,1.257648,0.566028
57030,1.060558,0.274874
